Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","246","Finland","5510","Production","22251.01","Cheese from whole cow milk","1968","1968","tonnes","33465","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5510","Production","22251.01","Cheese from whole cow milk","1969","1969","tonnes","34885","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5510","Production","22251.01","Cheese from whole cow milk","1970","1970","tonnes","40614","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5510","Production","22251.01","Cheese from whole cow milk","1971","1971","tonnes","43860","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5510","Production","22251.01","Cheese from whole cow milk","1972","1972","tonnes","46700","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5510","Production","22251.01","Cheese from whole cow milk","1973","1973","tonnes","46900","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5510","Production","22251.01","Cheese from whole cow milk","1974","1974","tonnes","48800","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5510","Production","22251.01","Cheese from whole cow milk","1975","1975","tonnes","55900","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5510","Production","22251.01","Cheese from whole cow milk","1976","1976","tonnes","57100","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5510","Production","22251.01","Cheese from whole cow milk","1977","1977","tonnes","60400","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5510","Production","22251.01","Cheese from whole cow milk","1978","1978","tonnes","66500","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5510","Production","22251.01","Cheese from whole cow milk","1979","1979","tonnes","70300","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5510","Production","22251.01","Cheese from whole cow milk","1980","1980","tonnes","73086","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5510","Production","22251.01","Cheese from whole cow milk","1981","1981","tonnes","72334","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5510","Production","22251.01","Cheese from whole cow milk","1982","1982","tonnes","74400","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5510","Production","22251.01","Cheese from whole cow milk","1983","1983","tonnes","71965","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5510","Production","22251.01","Cheese from whole cow milk","1984","1984","tonnes","75904","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5510","Production","22251.01","Cheese from whole cow milk","1985","1985","tonnes","79134","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5510","Production","22251.01","Cheese from whole cow milk","1986","1986","tonnes","83370","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5510","Production","22251.01","Cheese from whole cow milk","1987","1987","tonnes","85244","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5510","Production","22251.01","Cheese from whole cow milk","1988","1988","tonnes","86575","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5510","Production","22251.01","Cheese from whole cow milk","1989","1989","tonnes","90476","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5510","Production","22251.01","Cheese from whole cow milk","1990","1990","tonnes","93329","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5510","Production","22251.01","Cheese from whole cow milk","1991","1991","tonnes","84796","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5510","Production","22251.01","Cheese from whole cow milk","1992","1992","tonnes","88321","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5510","Production","22251.01","Cheese from whole cow milk","1993","1993","tonnes","84370","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5510","Production","22251.01","Cheese from whole cow milk","1994","1994","tonnes","87416","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5510","Production","22251.01","Cheese from whole cow milk","1995","1995","tonnes","90797","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5510","Production","22251.01","Cheese from whole cow milk","1996","1996","tonnes","89727","A","Official figure"
